id,candidate_id,candidate_number,full_name_ar,full_name_en,governorate,electoral_district,party_affiliation,coalition,gender,incumbent,photo_url,biography,email,phone,election_year,data_source,created_at,updated_at,is_active
,2025_1815_المثنى,1815,المرشح العراقي 1815,Iraqi Candidate 1815,المثنى,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_1816_دهوك,1816,المرشح العراقي 1816,Iraqi Candidate 1816,دهوك,,سائرون,,ذكر,,,,,,2025,,,,
,2025_1817_بغداد,1817,المرشح العراقي 1817,Iraqi Candidate 1817,بغداد,,العزم,,ذكر,,,,,,2025,,,,
,2025_1818_ميسان,1818,المرشح العراقي 1818,Iraqi Candidate 1818,ميسان,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1819_نينوى,1819,المرشح العراقي 1819,Iraqi Candidate 1819,نينوى,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_1820_الأنبار,1820,المرشح العراقي 1820,Iraqi Candidate 1820,الأنبار,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1821_دهوك,1821,المرشح العراقي 1821,Iraqi Candidate 1821,دهوك,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1822_ذي قار,1822,المرشح العراقي 1822,Iraqi Candidate 1822,ذي قار,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1823_الأنبار,1823,المرشح العراقي 1823,Iraqi Candidate 1823,الأنبار,,العزم,,أنثى,,,,,,2025,,,,
,2025_1824_نينوى,1824,المرشح العراقي 1824,Iraqi Candidate 1824,نينوى,,العزم,,ذكر,,,,,,2025,,,,
,2025_1825_أربيل,1825,المرشح العراقي 1825,Iraqi Candidate 1825,أربيل,,النصر,,أنثى,,,,,,2025,,,,
,2025_1826_دهوك,1826,المرشح العراقي 1826,Iraqi Candidate 1826,دهوك,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_1827_كركوك,1827,المرشح العراقي 1827,Iraqi Candidate 1827,كركوك,,الفتح,,ذكر,,,,,,2025,,,,
,2025_1828_دهوك,1828,المرشح العراقي 1828,Iraqi Candidate 1828,دهوك,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_1829_المثنى,1829,المرشح العراقي 1829,Iraqi Candidate 1829,المثنى,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1830_القادسية,1830,المرشح العراقي 1830,Iraqi Candidate 1830,القادسية,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_1831_ذي قار,1831,المرشح العراقي 1831,Iraqi Candidate 1831,ذي قار,,الفتح,,ذكر,,,,,,2025,,,,
,2025_1832_نينوى,1832,المرشح العراقي 1832,Iraqi Candidate 1832,نينوى,,النصر,,ذكر,,,,,,2025,,,,
,2025_1833_واسط,1833,المرشح العراقي 1833,Iraqi Candidate 1833,واسط,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_1834_الأنبار,1834,المرشح العراقي 1834,Iraqi Candidate 1834,الأنبار,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1835_كركوك,1835,المرشح العراقي 1835,Iraqi Candidate 1835,كركوك,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1836_أربيل,1836,المرشح العراقي 1836,Iraqi Candidate 1836,أربيل,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1837_الأنبار,1837,المرشح العراقي 1837,Iraqi Candidate 1837,الأنبار,,العزم,,ذكر,,,,,,2025,,,,
,2025_1838_واسط,1838,المرشح العراقي 1838,Iraqi Candidate 1838,واسط,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1839_كركوك,1839,المرشح العراقي 1839,Iraqi Candidate 1839,كركوك,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1840_الحلة,1840,المرشح العراقي 1840,Iraqi Candidate 1840,الحلة,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_1841_صلاح الدين,1841,المرشح العراقي 1841,Iraqi Candidate 1841,صلاح الدين,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_1842_ميسان,1842,المرشح العراقي 1842,Iraqi Candidate 1842,ميسان,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_1843_أربيل,1843,المرشح العراقي 1843,Iraqi Candidate 1843,أربيل,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1844_السليمانية,1844,المرشح العراقي 1844,Iraqi Candidate 1844,السليمانية,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_1845_السليمانية,1845,المرشح العراقي 1845,Iraqi Candidate 1845,السليمانية,,سائرون,,أنثى,,,,,,2025,,,,
,2025_1846_القادسية,1846,المرشح العراقي 1846,Iraqi Candidate 1846,القادسية,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1847_المثنى,1847,المرشح العراقي 1847,Iraqi Candidate 1847,المثنى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_1848_ديالى,1848,المرشح العراقي 1848,Iraqi Candidate 1848,ديالى,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1849_المثنى,1849,المرشح العراقي 1849,Iraqi Candidate 1849,المثنى,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1850_الأنبار,1850,المرشح العراقي 1850,Iraqi Candidate 1850,الأنبار,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_1851_الأنبار,1851,المرشح العراقي 1851,Iraqi Candidate 1851,الأنبار,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1852_صلاح الدين,1852,المرشح العراقي 1852,Iraqi Candidate 1852,صلاح الدين,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_1853_ديالى,1853,المرشح العراقي 1853,Iraqi Candidate 1853,ديالى,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_1854_واسط,1854,المرشح العراقي 1854,Iraqi Candidate 1854,واسط,,الفتح,,أنثى,,,,,,2025,,,,
,2025_1855_الحلة,1855,المرشح العراقي 1855,Iraqi Candidate 1855,الحلة,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1856_البصرة,1856,المرشح العراقي 1856,Iraqi Candidate 1856,البصرة,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_1857_صلاح الدين,1857,المرشح العراقي 1857,Iraqi Candidate 1857,صلاح الدين,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_1858_نجف,1858,المرشح العراقي 1858,Iraqi Candidate 1858,نجف,,تقدم,,أنثى,,,,,,2025,,,,
,2025_1859_صلاح الدين,1859,المرشح العراقي 1859,Iraqi Candidate 1859,صلاح الدين,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_1860_ديالى,1860,المرشح العراقي 1860,Iraqi Candidate 1860,ديالى,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1861_المثنى,1861,المرشح العراقي 1861,Iraqi Candidate 1861,المثنى,,العزم,,أنثى,,,,,,2025,,,,
,2025_1862_الأنبار,1862,المرشح العراقي 1862,Iraqi Candidate 1862,الأنبار,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_1863_صلاح الدين,1863,المرشح العراقي 1863,Iraqi Candidate 1863,صلاح الدين,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_1864_الأنبار,1864,المرشح العراقي 1864,Iraqi Candidate 1864,الأنبار,,النصر,,أنثى,,,,,,2025,,,,
,2025_1865_ذي قار,1865,المرشح العراقي 1865,Iraqi Candidate 1865,ذي قار,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1866_المثنى,1866,المرشح العراقي 1866,Iraqi Candidate 1866,المثنى,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1867_بابل,1867,المرشح العراقي 1867,Iraqi Candidate 1867,بابل,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1868_أربيل,1868,المرشح العراقي 1868,Iraqi Candidate 1868,أربيل,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1869_كركوك,1869,المرشح العراقي 1869,Iraqi Candidate 1869,كركوك,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1870_نينوى,1870,المرشح العراقي 1870,Iraqi Candidate 1870,نينوى,,العزم,,ذكر,,,,,,2025,,,,
,2025_1871_صلاح الدين,1871,المرشح العراقي 1871,Iraqi Candidate 1871,صلاح الدين,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1872_أربيل,1872,المرشح العراقي 1872,Iraqi Candidate 1872,أربيل,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1873_نجف,1873,المرشح العراقي 1873,Iraqi Candidate 1873,نجف,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1874_الأنبار,1874,المرشح العراقي 1874,Iraqi Candidate 1874,الأنبار,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1875_دهوك,1875,المرشح العراقي 1875,Iraqi Candidate 1875,دهوك,,النصر,,أنثى,,,,,,2025,,,,
,2025_1876_كربلاء,1876,المرشح العراقي 1876,Iraqi Candidate 1876,كربلاء,,النصر,,أنثى,,,,,,2025,,,,
,2025_1877_المثنى,1877,المرشح العراقي 1877,Iraqi Candidate 1877,المثنى,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_1878_أربيل,1878,المرشح العراقي 1878,Iraqi Candidate 1878,أربيل,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1879_واسط,1879,المرشح العراقي 1879,Iraqi Candidate 1879,واسط,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1880_واسط,1880,المرشح العراقي 1880,Iraqi Candidate 1880,واسط,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1881_ميسان,1881,المرشح العراقي 1881,Iraqi Candidate 1881,ميسان,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1882_المثنى,1882,المرشح العراقي 1882,Iraqi Candidate 1882,المثنى,,النصر,,أنثى,,,,,,2025,,,,
,2025_1883_ديالى,1883,المرشح العراقي 1883,Iraqi Candidate 1883,ديالى,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_1884_نجف,1884,المرشح العراقي 1884,Iraqi Candidate 1884,نجف,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1885_كركوك,1885,المرشح العراقي 1885,Iraqi Candidate 1885,كركوك,,النصر,,أنثى,,,,,,2025,,,,
,2025_1886_السليمانية,1886,المرشح العراقي 1886,Iraqi Candidate 1886,السليمانية,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1887_بغداد,1887,المرشح العراقي 1887,Iraqi Candidate 1887,بغداد,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_1888_نينوى,1888,المرشح العراقي 1888,Iraqi Candidate 1888,نينوى,,الفتح,,ذكر,,,,,,2025,,,,
,2025_1889_الحلة,1889,المرشح العراقي 1889,Iraqi Candidate 1889,الحلة,,سائرون,,أنثى,,,,,,2025,,,,
,2025_1890_الأنبار,1890,المرشح العراقي 1890,Iraqi Candidate 1890,الأنبار,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_1891_ذي قار,1891,المرشح العراقي 1891,Iraqi Candidate 1891,ذي قار,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_1892_المثنى,1892,المرشح العراقي 1892,Iraqi Candidate 1892,المثنى,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1893_القادسية,1893,المرشح العراقي 1893,Iraqi Candidate 1893,القادسية,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_1894_كربلاء,1894,المرشح العراقي 1894,Iraqi Candidate 1894,كربلاء,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1895_ميسان,1895,المرشح العراقي 1895,Iraqi Candidate 1895,ميسان,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1896_الأنبار,1896,المرشح العراقي 1896,Iraqi Candidate 1896,الأنبار,,سائرون,,ذكر,,,,,,2025,,,,
,2025_1897_ديالى,1897,المرشح العراقي 1897,Iraqi Candidate 1897,ديالى,,سائرون,,ذكر,,,,,,2025,,,,
,2025_1898_دهوك,1898,المرشح العراقي 1898,Iraqi Candidate 1898,دهوك,,سائرون,,ذكر,,,,,,2025,,,,
,2025_1899_نجف,1899,المرشح العراقي 1899,Iraqi Candidate 1899,نجف,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1900_الحلة,1900,المرشح العراقي 1900,Iraqi Candidate 1900,الحلة,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1901_ذي قار,1901,المرشح العراقي 1901,Iraqi Candidate 1901,ذي قار,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1902_بغداد,1902,المرشح العراقي 1902,Iraqi Candidate 1902,بغداد,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1903_بابل,1903,المرشح العراقي 1903,Iraqi Candidate 1903,بابل,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_1904_كربلاء,1904,المرشح العراقي 1904,Iraqi Candidate 1904,كربلاء,,سائرون,,ذكر,,,,,,2025,,,,
,2025_1905_ذي قار,1905,المرشح العراقي 1905,Iraqi Candidate 1905,ذي قار,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_1906_نجف,1906,المرشح العراقي 1906,Iraqi Candidate 1906,نجف,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1907_الأنبار,1907,المرشح العراقي 1907,Iraqi Candidate 1907,الأنبار,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1908_كربلاء,1908,المرشح العراقي 1908,Iraqi Candidate 1908,كربلاء,,النصر,,ذكر,,,,,,2025,,,,
,2025_1909_واسط,1909,المرشح العراقي 1909,Iraqi Candidate 1909,واسط,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_1910_صلاح الدين,1910,المرشح العراقي 1910,Iraqi Candidate 1910,صلاح الدين,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_1911_كربلاء,1911,المرشح العراقي 1911,Iraqi Candidate 1911,كربلاء,,العزم,,أنثى,,,,,,2025,,,,
,2025_1912_السليمانية,1912,المرشح العراقي 1912,Iraqi Candidate 1912,السليمانية,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_1913_واسط,1913,المرشح العراقي 1913,Iraqi Candidate 1913,واسط,,العزم,,أنثى,,,,,,2025,,,,
,2025_1914_البصرة,1914,المرشح العراقي 1914,Iraqi Candidate 1914,البصرة,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1915_نينوى,1915,المرشح العراقي 1915,Iraqi Candidate 1915,نينوى,,سائرون,,أنثى,,,,,,2025,,,,
,2025_1916_كركوك,1916,المرشح العراقي 1916,Iraqi Candidate 1916,كركوك,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1917_نينوى,1917,المرشح العراقي 1917,Iraqi Candidate 1917,نينوى,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1918_بغداد,1918,المرشح العراقي 1918,Iraqi Candidate 1918,بغداد,,الفتح,,أنثى,,,,,,2025,,,,
,2025_1919_صلاح الدين,1919,المرشح العراقي 1919,Iraqi Candidate 1919,صلاح الدين,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_1920_صلاح الدين,1920,المرشح العراقي 1920,Iraqi Candidate 1920,صلاح الدين,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1921_الأنبار,1921,المرشح العراقي 1921,Iraqi Candidate 1921,الأنبار,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1922_أربيل,1922,المرشح العراقي 1922,Iraqi Candidate 1922,أربيل,,تقدم,,ذكر,,,,,,2025,,,,
,2025_1923_المثنى,1923,المرشح العراقي 1923,Iraqi Candidate 1923,المثنى,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1924_كركوك,1924,المرشح العراقي 1924,Iraqi Candidate 1924,كركوك,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_1925_كركوك,1925,المرشح العراقي 1925,Iraqi Candidate 1925,كركوك,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1926_نينوى,1926,المرشح العراقي 1926,Iraqi Candidate 1926,نينوى,,الفتح,,ذكر,,,,,,2025,,,,
,2025_1927_البصرة,1927,المرشح العراقي 1927,Iraqi Candidate 1927,البصرة,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_1928_ميسان,1928,المرشح العراقي 1928,Iraqi Candidate 1928,ميسان,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_1929_صلاح الدين,1929,المرشح العراقي 1929,Iraqi Candidate 1929,صلاح الدين,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_1930_الحلة,1930,المرشح العراقي 1930,Iraqi Candidate 1930,الحلة,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_1931_نجف,1931,المرشح العراقي 1931,Iraqi Candidate 1931,نجف,,الفتح,,ذكر,,,,,,2025,,,,
,2025_1932_كربلاء,1932,المرشح العراقي 1932,Iraqi Candidate 1932,كربلاء,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1933_ديالى,1933,المرشح العراقي 1933,Iraqi Candidate 1933,ديالى,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1934_واسط,1934,المرشح العراقي 1934,Iraqi Candidate 1934,واسط,,الفتح,,أنثى,,,,,,2025,,,,
,2025_1935_المثنى,1935,المرشح العراقي 1935,Iraqi Candidate 1935,المثنى,,تقدم,,أنثى,,,,,,2025,,,,
,2025_1936_البصرة,1936,المرشح العراقي 1936,Iraqi Candidate 1936,البصرة,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_1937_نينوى,1937,المرشح العراقي 1937,Iraqi Candidate 1937,نينوى,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_1938_ميسان,1938,المرشح العراقي 1938,Iraqi Candidate 1938,ميسان,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_1939_البصرة,1939,المرشح العراقي 1939,Iraqi Candidate 1939,البصرة,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_1940_واسط,1940,المرشح العراقي 1940,Iraqi Candidate 1940,واسط,,سائرون,,ذكر,,,,,,2025,,,,
